body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
39.8,18,13257,2.8,55,4.8,healthy
40.1,28,13257,3,68,6.3,healthy
40.5,43,9829,7.2,47,3.1,unhealthy
40.5,20,5004,7.2,46,3,healthy
40.5,26,5004,7.2,60,3.3,healthy
40.4,34,5004,7.2,67,6.5,healthy
40.6,21,5134,6.4,75,5.3,healthy
40.5,37,5004,2.8,49,5.6,unhealthy
38.1,20,13179,4.3,80,5.7,healthy
40.6,29,5205,7.2,41,6.9,healthy
40.5,34,5078,2.9,42,4.1,unhealthy
40.2,22,12441,7.1,80,4.2,healthy
39.3,33,5004,2.8,39,7,healthy
40.6,25,5004,7.2,37,4.3,healthy
40.4,25,12990,5.5,53,6.5,healthy
39.2,19,5004,6.4,57,6.5,healthy
37.6,37,13232,2.8,58,6.5,healthy
39.8,27,10094,2.8,45,5.2,healthy
39.2,12,13257,2.8,44,6.5,healthy
40.6,30,13233,7.2,58,5.9,healthy
39.3,26,5203,5.1,64,3.4,healthy
40.5,44,5004,5.6,66,3.1,healthy
40.6,15,7152,3.7,39,4,healthy
40.5,33,12997,3,70,6.6,healthy
39.9,21,5004,7.2,37,3.1,healthy
40.3,16,13257,2.9,69,7,healthy
39.7,35,13179,3.6,69,6.8,healthy
40.1,17,7709,4,44,5.2,healthy
40.6,25,5462,5.3,55,4.2,healthy
40.6,15,5004,3,38,3.9,healthy
40.2,44,12923,4.3,40,5.2,unhealthy
40.5,32,5004,4.5,42,3.5,unhealthy
40.6,22,5004,3,48,5.3,healthy
40.5,16,8372,4,39,3.6,healthy
40.1,33,13257,2.8,66,3.7,healthy
40.2,33,6261,5.4,59,6.3,healthy
40,23,13049,7.2,63,3.5,healthy
40.2,32,13257,3.6,71,6.1,healthy
40.5,20,13257,2.8,74,4.3,healthy
39.5,11,5004,7.1,43,5.9,healthy
39.9,37,7811,2.8,59,4.5,healthy
37.6,18,13257,3.3,69,6,healthy
40.5,27,5004,7.2,40,3.7,healthy
40.6,27,6566,7.2,40,4.2,healthy
39.7,23,7547,7.2,48,4.8,healthy
39.8,35,12269,5.6,48,6.6,unhealthy
40.6,25,5004,7.1,39,3.5,healthy
40.5,31,13166,6.8,40,5.3,unhealthy
38.9,28,6878,7.1,42,4.4,healthy
40.4,37,8753,3,42,7,unhealthy
40.4,19,5004,7.2,55,3.1,healthy
40.3,32,5004,4.3,55,6.2,healthy
40.6,38,6231,3.3,59,4.8,healthy
40.1,24,5004,7.2,69,3.8,healthy
39.5,37,13257,2.8,82,5.5,healthy
40.6,20,5004,3.1,60,6.8,healthy
40.6,37,5009,6.9,44,6.6,unhealthy
40.3,23,10974,6.3,45,4,healthy
40.6,23,5004,7.2,53,4.2,healthy
40.5,25,5004,7,45,3.3,healthy
39.7,40,7854,6.6,49,6.7,healthy
40.6,37,5004,7.2,54,4.2,unhealthy
40.6,12,5297,7.2,57,5.1,healthy
40.3,22,13257,2.8,62,5.7,healthy
39.8,17,13257,2.8,82,5.1,healthy
39.9,27,11021,4.5,66,5.1,healthy
39.2,22,12703,7.2,60,6.9,healthy
39.7,22,13156,6.9,49,5.2,healthy
38.7,18,5004,6.3,50,4.2,healthy
39.4,21,13254,3,83,3.4,healthy
37.3,31,10210,2.8,76,6.7,healthy
39.4,11,13256,2.8,45,4.7,healthy
40.1,22,5095,6.9,50,6,healthy
40.6,21,5060,3.2,50,4.6,healthy
40.5,27,5035,4,46,3.7,healthy
39.7,12,13257,2.8,57,6.5,healthy
38.7,39,13253,7.2,47,7,healthy
40.4,37,13249,2.8,45,6.3,unhealthy
39.7,35,10426,3.5,59,4.4,healthy
40.5,22,5004,3.8,37,4.8,healthy
40.6,24,5004,7.2,54,3.9,healthy
40.6,22,12639,2.8,43,5.6,healthy
39.8,35,13090,2.8,64,7,healthy
40.3,25,11778,3.6,44,5.3,healthy
39.8,27,11395,6.8,44,3.9,healthy
40.2,26,5218,2.8,53,5.8,healthy
40.1,32,13252,2.8,50,5.7,unhealthy
39.7,22,7769,5.2,41,6,healthy
40.6,27,10825,4.8,40,5.5,healthy
40.4,37,5004,2.8,53,5.3,unhealthy
40.5,32,5004,7.2,56,4.1,healthy
40.6,16,9888,4.5,52,5.3,healthy
40.5,27,13256,3.8,47,6.4,healthy
39.9,27,5004,3,42,5.7,healthy
40.6,28,6187,6.5,39,5.5,healthy
40.3,44,5004,3.6,58,6,healthy
39.6,42,5004,7.2,53,6.8,healthy
37.4,23,13257,3,44,6,healthy
40.6,31,13195,4.4,59,3.1,healthy
39.6,25,10027,2.8,59,6,healthy
40.6,26,5004,7.2,63,3.1,healthy
39.3,28,13255,6.3,57,6.1,healthy
36.8,34,12842,2.8,78,6.9,healthy
39.7,27,13257,2.8,52,6.2,healthy
40,38,12882,7.1,44,4.2,unhealthy
40.6,17,6202,6.9,41,6.4,healthy
38.6,33,5004,2.8,40,5.7,healthy
39.8,29,5004,7,45,4.9,healthy
40.4,19,13257,2.8,63,6.1,healthy
39.5,26,13257,2.8,51,6.4,healthy
40.2,24,13257,4.3,54,4.1,healthy
39.7,22,13257,2.8,76,6,healthy
39.5,31,13255,2.8,53,6.6,healthy
40.3,20,5004,7.1,41,3,healthy
40,13,5004,5.9,40,5,unhealthy
40.4,26,12394,2.9,71,5.8,healthy
40.6,31,5004,7.2,39,3.3,unhealthy
40.5,28,5004,6.2,52,6.4,healthy
39.1,42,13105,2.8,48,6.4,healthy
40,21,5004,7.1,38,3.7,healthy
39.2,24,5004,2.8,52,5.2,healthy
40.6,23,8516,2.8,50,4.1,healthy
38.9,24,13235,4.8,54,5.3,healthy
40.5,15,10638,6,59,6.1,healthy
40.5,14,13257,2.8,70,6.4,healthy
36.7,29,13257,2.8,76,6.8,healthy
40.5,14,13225,3.9,68,5.2,healthy
40.1,29,10558,7.1,50,3.4,healthy
40.6,37,5004,7.2,45,5.2,unhealthy
40.2,30,13078,4.5,63,6.6,healthy
38.4,26,13257,2.8,57,6.9,healthy
40.3,43,5004,6.4,52,6.2,unhealthy
39.7,15,13257,5.3,42,4.9,healthy
39.9,18,8620,2.8,40,3.9,healthy
40.4,33,5004,7,66,3.6,healthy
39.3,31,13257,2.8,67,6.7,healthy
39.3,15,12176,2.9,46,4.1,healthy
39.4,23,12532,2.8,53,6.9,healthy
40.5,27,13181,7.2,56,6.5,healthy
40.1,32,13238,2.8,74,4,healthy
39,34,13257,2.9,69,5.5,healthy
40.5,23,13257,3.1,63,6.7,healthy
39.7,22,5008,2.8,46,5.9,healthy
40.4,23,5004,7.2,39,4.5,healthy
40.3,33,5087,2.8,45,5.1,unhealthy
40.6,14,13257,2.8,38,5.1,unhealthy
40.5,37,5004,7.2,39,6.3,unhealthy
40.1,17,5006,3.6,37,3.6,healthy
38.6,13,7362,6.9,43,3.4,healthy
40.3,21,5004,5.2,41,4.5,healthy
40.4,28,9863,4.1,65,3.3,healthy
40.4,43,13257,5.9,67,6.9,healthy
39.6,29,13251,2.8,60,5.2,healthy
40.6,16,5004,6.8,38,3.6,healthy
40.6,27,5115,5.5,46,3.5,healthy
40.6,29,5844,4.5,59,6.7,healthy
38.6,26,13239,2.8,77,6.7,healthy
40.5,15,5004,3.4,49,3,healthy
40.5,16,6304,4.2,55,6,healthy
39.4,13,12645,2.8,43,5.5,healthy
40.4,36,13194,2.8,39,6.6,unhealthy
40.5,34,13240,2.9,80,4.9,healthy
40,30,13256,3.6,74,3.3,healthy
40.5,35,12408,6.8,45,4.1,unhealthy
40,38,5004,4,40,5.2,unhealthy
40.6,39,5004,7.2,46,4.8,unhealthy
40.3,23,5004,7.1,59,4,healthy
40.6,33,5191,7.2,38,5.5,unhealthy
39.1,28,12785,2.8,55,5.6,healthy
40.4,38,5262,6.4,53,3.8,unhealthy
40.5,27,5093,3.8,51,3.8,healthy
40.6,34,5230,7.2,39,3.1,unhealthy
38.8,13,13257,6.7,70,6,healthy
40.2,25,13256,2.8,53,4.2,healthy
40.6,24,13255,6.9,64,6.2,healthy
37.9,30,13257,5,80,6.9,healthy
40.3,33,5004,6.2,38,3.5,unhealthy
40.6,20,5004,7.2,54,4.2,healthy
39.6,29,13232,7.2,71,3.3,healthy
38.6,28,13257,2.8,79,6.9,healthy
40.6,21,9772,7.2,50,6.7,healthy
40.6,24,5004,3.1,56,4.4,healthy
40.3,34,13257,2.8,64,5.6,healthy
40.6,30,13220,3.7,39,6.1,healthy
40.4,36,5004,7.2,42,3.4,unhealthy
40.6,36,6225,4.3,53,5.9,unhealthy
40.4,19,5011,7.2,54,3.6,healthy
39,21,13212,2.9,67,6.4,healthy
40.2,22,12405,6.7,54,5.1,healthy
38.8,37,7429,5.7,40,5,healthy
37,21,7926,7.1,65,4.8,healthy
40.5,22,5004,7.2,66,3.4,healthy
40.4,24,10795,2.8,43,6.5,healthy
39.3,30,11444,2.8,70,6,healthy
40.6,35,5004,7.2,44,4.4,unhealthy
40.5,33,5415,2.8,40,3.9,unhealthy
39,35,13257,3.4,54,5.6,healthy
40.5,30,5117,7.2,39,3.1,healthy
37.6,40,10477,2.8,61,5.1,healthy
40.4,13,9122,2.8,47,6.8,unhealthy
40.5,32,5004,7.2,38,3.1,unhealthy
36.1,21,13257,2.8,70,4.7,healthy
40.2,27,13066,7.2,62,7,healthy
39,32,13256,2.8,47,6.4,healthy
40.2,19,5004,5.3,44,6.6,healthy
36.8,19,13257,2.8,83,6.3,healthy
39,24,13230,2.8,54,6.4,healthy
39.5,30,5004,6.1,67,5.6,healthy
40.4,23,13256,6.5,54,4.5,healthy
37.5,26,5004,3,56,3.4,healthy
40.2,44,7733,2.8,77,5.4,healthy
40.6,25,5004,7,39,3.1,healthy
40.3,17,13013,5.5,49,5.6,healthy
40.2,31,5113,7.2,38,4.4,unhealthy
40.4,31,5004,7.2,40,3.6,unhealthy
40.6,26,5004,2.8,54,6.5,healthy
40,28,5004,2.8,52,6.8,healthy
36.3,29,5147,3.2,82,3.9,healthy
39.9,26,5004,6.9,45,4.7,healthy
40.6,23,5004,2.8,41,4.6,healthy
38.4,34,5004,2.8,39,6.8,unhealthy
40.1,21,13256,2.8,74,5.2,healthy
40.4,28,13257,2.8,80,6.7,healthy
38.8,17,12886,5.8,54,3.2,healthy
39.5,37,13257,5.1,49,6.8,healthy
40.4,22,5004,7.2,38,4.3,healthy
38.5,19,12611,3.6,72,6.9,healthy
40.6,20,6693,3,45,4.1,healthy
40.6,26,13257,2.8,50,4,healthy
40.5,13,13257,2.8,75,6.7,healthy
40.6,26,13247,3,74,3.9,healthy
40.1,29,12939,2.8,49,6.9,healthy
39.8,13,5023,7.2,49,4.3,healthy
39.9,22,5274,2.9,43,4.4,healthy
40,15,10996,3.5,70,4.2,healthy
38.3,30,12418,2.8,59,5.4,healthy
40.2,17,13195,2.8,47,5.2,healthy
39.9,18,5004,7.1,58,5.9,healthy
39,22,13256,2.8,38,6.3,healthy
39,19,11124,2.8,43,6.8,healthy
40.6,35,5031,2.8,42,4.3,unhealthy
39.8,18,5416,3.7,74,4.8,healthy
39.5,35,5010,6.9,66,4.3,healthy
39.4,27,6106,2.8,46,4.1,healthy
40.5,27,5004,7.2,45,5.3,healthy
40.5,30,5004,7.2,38,3.2,healthy
39.7,19,5004,3,57,5.7,healthy
39.9,18,5296,7.2,44,4.6,healthy
39.4,24,5004,6.8,45,3.5,healthy
38.5,17,13219,3.2,52,4.9,healthy
39.5,16,13253,2.8,61,6.1,healthy
40,35,8125,2.8,55,6.1,healthy
40.5,34,5482,2.9,72,3.5,healthy
40.4,35,6716,3.1,50,6.5,unhealthy
40.5,14,5004,3,51,5.2,unhealthy
40.6,42,13257,3.1,48,6.9,unhealthy
40.6,31,9651,6.5,45,3.3,unhealthy
40.6,16,13191,5.6,44,5.2,healthy
39.9,27,13249,7.1,44,4.8,healthy
40.6,13,5448,7,54,5.7,unhealthy
40.2,23,5004,7.1,39,3.3,healthy
40.4,26,5004,7.2,37,4.8,healthy
39.9,21,13074,3.1,59,5.8,healthy
40.4,27,13257,7.1,61,5.8,healthy
40.5,26,5316,7.2,41,5.2,healthy
40.3,23,5004,2.8,40,4,healthy
39,35,5004,2.8,57,5.8,healthy
39.7,37,5390,5.2,50,4.1,unhealthy
40.4,42,5004,2.8,63,3.4,healthy
40.6,36,6112,4.8,52,6.6,unhealthy
40.5,35,10732,2.9,54,6,unhealthy
39.2,12,9245,2.8,38,4.7,healthy
35.6,30,13257,2.8,63,6.9,healthy
38.6,33,12520,5.8,60,4.1,healthy
40.2,28,13253,6.8,71,5.9,healthy
40.5,35,13254,5.2,48,4.5,unhealthy
40.3,15,12251,4.2,61,5.4,healthy
40.4,28,5103,2.8,48,5.4,healthy
39.4,25,5004,7.2,54,4.9,healthy
40.5,12,5156,6.8,52,3.5,unhealthy
40.5,33,5004,5.3,43,3.2,unhealthy
40.6,19,5004,7.1,37,3.7,healthy
38.2,17,6650,2.8,83,3.5,healthy
38.4,14,13257,2.8,56,4.6,healthy
40.2,13,13245,4.3,79,6,healthy
40.4,32,13168,3.4,64,7,healthy
39.3,31,5004,7.2,52,5.3,unhealthy
39.9,24,13197,2.8,68,6.1,healthy
40,21,13257,2.8,61,6.4,healthy
39.9,19,12652,6.7,48,4.6,healthy
40.1,33,5004,3.4,41,6.4,unhealthy
38.1,13,5207,6.6,81,3.4,healthy
40.6,37,11065,7.2,48,3.5,unhealthy
40.3,25,5004,5.1,45,3.5,healthy
40.6,26,5004,5.9,49,5.7,healthy
40.5,25,8312,7.2,55,3.7,healthy
40.4,29,13257,2.9,64,4.6,healthy
40.4,19,12752,3.2,56,4.9,healthy
40.4,32,5004,4.2,47,4.6,unhealthy
37.6,30,13037,2.9,45,4.4,healthy
36.5,30,8010,2.8,76,6.4,healthy
40.6,43,5004,2.8,39,4.6,unhealthy
39.3,19,13212,2.8,80,3.9,healthy
39.3,13,13257,7.1,59,6.2,healthy
39.8,22,6179,7.1,37,3.8,healthy
40.1,19,7230,7.2,65,4.9,healthy
39.5,26,12474,2.8,78,6,healthy
40.4,18,12328,5.5,50,3.5,healthy
40.2,23,5004,5,49,3.8,healthy
40.6,34,5004,2.8,39,5.8,unhealthy
38.9,24,5004,3.9,44,5.2,healthy
40.2,23,5004,7,41,3.6,healthy
39.6,35,13243,2.8,62,6.2,healthy
39.7,31,12861,6.2,72,6.2,healthy
40.6,22,5004,4.9,43,3.8,healthy
40.4,18,12349,6.9,41,3.5,healthy
40.5,21,13234,6.3,55,4.2,healthy
40.1,37,5004,5.8,38,6.3,unhealthy
40.4,12,7625,5.3,46,3.9,unhealthy
40.1,35,6093,7.2,55,5.5,healthy
40.4,31,13257,5.2,79,6.9,healthy
40.3,31,5125,5.7,43,4.1,unhealthy
40.6,20,5004,6.2,62,4,healthy
39.9,24,5004,3.1,38,3.2,healthy
40.3,19,5413,7,51,3.9,healthy
40.4,16,13257,4.4,68,4.3,healthy
40.1,25,5004,3.6,39,5.5,healthy
40.3,23,12365,3.8,71,5.6,healthy
39.9,36,5004,4.7,47,5.2,healthy
39.9,22,13257,2.9,42,5.6,healthy
38.8,22,5179,7.1,46,6.9,healthy
39.9,25,6006,3.6,60,6.9,healthy
40.5,28,5004,7.1,44,4.9,healthy
39.7,16,13257,2.8,57,4.8,healthy
39.2,22,11940,6.7,66,5.1,healthy
40.4,26,5600,5.1,76,3.9,healthy
40.1,19,5004,4,50,5.8,healthy
40.6,19,5121,7,61,5,healthy
39.7,28,12943,3.3,62,5.2,healthy
40.6,31,5004,7.2,43,3.5,unhealthy
40.5,29,10217,3.7,45,3.3,healthy
40.4,16,12150,7.2,67,4.3,healthy
40,15,13149,5.2,72,5.4,healthy
40.4,30,5004,7.1,42,4.9,healthy
40.6,20,6141,7.2,63,5.9,healthy
40.6,22,5004,2.8,37,4.6,healthy
38.9,18,13257,2.8,75,6.9,healthy
40.4,24,6261,2.8,40,4.6,healthy
40.5,38,13248,7.2,54,3.7,unhealthy
40.4,27,13256,6.5,56,4.7,healthy
38.5,19,5145,4.5,52,5.5,healthy
39.1,24,5004,6,51,4.6,healthy
40.5,12,13181,3.8,39,5.4,unhealthy
40.6,34,7083,7,40,3.7,unhealthy
40.2,36,5004,4.5,54,4.8,unhealthy
40.5,18,12989,7.2,55,4.2,healthy
40.6,38,5004,2.9,49,3.2,unhealthy
39.1,20,5004,7.2,43,6.5,healthy
38,25,13257,2.9,80,5.9,healthy
39.3,35,13257,7.1,79,6.8,healthy
39.6,24,13257,5.7,48,5.8,healthy
40.5,21,5004,7.2,41,4.3,healthy
40.6,18,5004,7.2,38,3.2,healthy
40.1,33,5310,2.8,46,3.1,unhealthy
40.3,24,5004,7,71,5.5,healthy
40.1,25,5408,6.8,48,3.3,healthy
39.8,19,10679,7.1,40,5.8,healthy
40.1,24,13187,2.8,43,6.2,healthy
39.2,22,13251,2.9,45,4.2,healthy
40.6,31,5321,4.1,48,5.5,unhealthy
40.6,33,12946,5.8,44,5.5,unhealthy
40.5,39,5304,2.8,48,6.5,unhealthy
40.3,19,13054,7.2,50,4.3,healthy
39.8,37,5484,7.1,38,3.9,healthy
38.1,19,5076,2.8,58,3.6,healthy
39.3,16,5461,7.2,64,5.6,healthy
39.8,24,13238,2.8,40,3.8,healthy
40.2,29,9193,4.4,45,5.7,healthy
40.3,22,12912,2.8,44,6.5,healthy
39.4,24,5004,6.2,45,5.3,healthy
39.4,15,11661,7,48,5.8,healthy
40.6,13,9503,5,60,3.3,healthy
40.3,29,5004,6.8,48,3.2,healthy
39.7,34,6619,6.7,63,4.4,healthy
40.2,24,11926,2.8,72,6.9,healthy
40.6,23,5004,3,37,3.2,healthy
37.9,20,13248,2.8,64,6.4,healthy
40.3,23,13217,2.8,49,6.7,healthy
40.2,30,5004,7.2,37,5,healthy
40.5,30,11205,5,58,6.5,healthy
40.6,31,11001,5.5,37,6.8,unhealthy
38.5,19,12312,2.8,42,5.4,healthy
37.5,21,12848,4.3,39,6.9,healthy
39.2,37,10179,3.2,41,3.1,healthy
40.6,23,5004,7.2,41,5.6,healthy
40.6,22,5004,2.8,45,4.5,healthy
40.4,41,5004,7,37,3.7,unhealthy
39.2,29,13257,2.8,61,6.3,healthy
39.9,32,12338,6.5,54,6.2,healthy
40.5,23,5004,2.8,59,5.4,healthy
39.6,32,6006,3.5,59,6.2,healthy
40.5,31,10976,2.8,71,6.8,healthy
40.1,31,13135,5.9,67,4.6,healthy
40,26,13236,2.8,61,6.6,healthy
38.6,31,5004,3.9,81,4.7,healthy
39.7,29,11806,2.8,70,3.3,healthy
38.9,40,12973,2.8,50,4.5,healthy
40.6,25,7499,7.2,63,5.6,healthy
40.4,21,11843,6.8,40,4.3,healthy
40.6,27,5004,2.8,47,3,healthy
40.3,17,5775,3.4,44,3.1,healthy
38.8,31,13257,2.8,83,4.7,healthy
40.6,26,6537,2.8,41,3.6,healthy
39.7,21,13257,2.8,65,6.9,healthy
40.5,27,5004,2.8,54,3.8,healthy
40.6,41,5004,3,37,3,unhealthy
39.3,32,13194,2.8,79,6.8,healthy
39.4,29,13120,2.8,63,5.9,healthy
40.5,41,5004,7.2,41,3.3,unhealthy
40.6,25,5359,2.8,48,6.5,healthy
40.4,19,10547,7.1,72,3.3,healthy
37.7,21,13257,2.9,74,6.8,healthy
39.2,17,6515,5.8,56,3.7,healthy
40.5,27,5004,6.8,44,4.7,healthy
40.1,19,13189,3.1,62,6.8,healthy
40.1,19,13257,3,39,5.1,healthy
38.3,30,11464,5.2,58,3.5,healthy
40.2,21,12590,5.6,53,4.1,healthy
38.4,17,11767,5.6,76,6.5,healthy
40.6,22,7050,7.1,38,5.3,healthy
40.6,18,8719,7.2,46,3.2,healthy
40.6,22,5004,7.2,37,3.4,healthy
40.3,39,5277,4,41,5.9,unhealthy
40.5,27,5258,6.4,46,5.2,healthy
40.2,10,13056,3.7,42,4.1,unhealthy
39.6,24,13257,5.3,76,4.1,healthy
40.4,27,12957,2.8,62,3.6,healthy
40.3,44,5400,4.9,58,4.5,healthy
40.2,30,13253,7.1,50,3,healthy
39.5,15,11014,3.8,60,4.1,healthy
40.3,25,13254,2.8,51,6.8,healthy
39.9,23,5201,7.2,53,5.3,healthy
40.1,30,13149,2.8,51,4.2,healthy
39.9,15,13217,2.8,74,6.8,healthy
39.9,23,5004,2.8,72,6.3,healthy
40.5,31,5004,7.2,63,4.2,healthy
40.6,34,5004,3.9,39,4.7,unhealthy
40,38,9371,7.1,40,3.7,unhealthy
38.7,30,13210,2.8,64,3.1,healthy
40.4,23,5004,7.2,49,4.6,healthy
40.5,19,10307,6.3,51,5.2,healthy
39.5,31,13256,5.2,47,4.1,healthy
40.5,24,5004,5.2,48,4.1,healthy
39.9,19,12871,7.2,60,3.1,healthy
39.9,22,13257,2.8,40,6,healthy
39.6,22,5470,2.9,58,3.5,healthy
40.6,40,5004,3.4,38,3.4,unhealthy
40.6,29,13224,7.1,53,4.7,healthy
38.5,32,13050,2.8,52,4.7,healthy
40.6,28,8836,2.8,61,6,healthy
39.7,18,13257,3.1,66,5.1,healthy
39.7,31,5004,2.8,70,4.7,healthy
39.2,43,13111,6.3,39,4.8,healthy
38.9,19,13170,3.1,41,5.9,healthy
40.5,16,5004,7.2,37,5.3,healthy
40.3,26,7366,7.2,37,4.2,healthy
40.4,23,5004,7.1,38,5.3,healthy
40.2,21,5023,5.1,63,5,healthy
40.6,20,10901,3,45,5.4,healthy
40.2,36,13251,2.8,73,5.2,healthy
40.3,24,13228,3.2,46,5.8,healthy
39.6,33,5004,4.2,61,6.5,healthy
40.6,29,12662,4.8,59,6,healthy
38.2,27,5004,6.7,42,3.2,healthy
39.9,32,8187,6.4,61,4.5,healthy
39.2,18,13032,2.8,67,6.8,healthy
40.5,36,11831,5,46,6.3,unhealthy
40.2,35,12189,3.9,55,6.8,healthy
39.8,30,5025,6.9,48,3.2,healthy
40.4,34,5193,3,54,5.3,unhealthy
34.8,22,13257,2.8,79,4.7,healthy
39.1,26,5004,6.8,58,7,healthy
36.2,21,13257,6.3,62,6.7,healthy
40.6,26,13257,7.1,52,6.4,healthy
39.6,30,13256,3.1,83,6.7,healthy
40.3,28,9556,7.2,44,4,healthy
40.5,39,5004,6.3,51,4.3,unhealthy
40.2,19,13257,2.8,81,5.9,healthy
40.4,25,5004,6.8,38,3.2,healthy
40.3,37,13070,5.7,41,5,unhealthy
40.1,37,5004,5,37,3.2,unhealthy
39.9,37,13256,2.8,64,6.9,healthy
40.5,35,13109,5.7,43,3.9,unhealthy
40.5,15,11546,6.7,75,5,healthy
40.3,11,13104,2.8,62,6,healthy
40.5,28,12214,3.4,43,5.8,healthy
40.3,25,5004,7.2,40,5.8,healthy
40.4,18,5004,7.2,39,3.1,healthy
40.6,25,13255,4.5,39,5.6,healthy
40.5,33,5015,2.8,52,6.4,unhealthy
40.4,35,13237,2.9,59,5.3,healthy
40.6,19,8796,7.2,49,6.2,healthy
38.8,22,13168,3.5,72,5.8,healthy
40.4,28,13096,7.2,77,5,healthy
40.5,36,7177,2.8,53,3.5,unhealthy
40,39,5004,7.2,52,5.6,unhealthy
40.5,18,5004,7.2,45,4.7,healthy
39.9,30,5004,2.8,62,3.6,healthy
39.5,34,13018,2.8,82,6.7,healthy
40.3,29,12986,2.8,49,6.4,healthy
40.4,39,13239,3.8,48,5.5,unhealthy
40.3,26,13257,2.8,79,6.7,healthy
40.5,36,13256,2.8,61,6.2,healthy
38.3,31,5346,2.8,69,6.2,healthy
39.5,22,13257,4.2,70,6.4,healthy
39.6,30,5899,2.8,73,6.9,healthy
40.1,23,5004,7.2,47,4.3,healthy
39,13,12493,7.1,53,3.5,healthy
40.6,34,5004,3,54,5.1,unhealthy
40.6,17,12896,2.8,53,6.2,healthy
40.5,28,13253,6.5,56,6.9,healthy
39.2,22,13071,2.9,72,3.9,healthy
40.2,35,5004,7.1,60,3.3,healthy
39.5,33,5147,2.9,43,3.7,healthy
40.2,18,13169,3.7,66,4.2,healthy
40.2,36,12916,3.4,68,3.9,healthy
40.1,25,5020,3.5,39,4.2,healthy
39.7,28,5545,5.6,53,4.4,healthy
39.7,38,6216,2.8,46,6.5,healthy
40.5,13,6259,7.2,62,3.5,healthy
40.1,26,5004,7.2,50,5.3,healthy
39.6,25,13255,2.8,54,6.8,healthy
40,26,5004,7.2,46,3.8,healthy
40.6,32,5004,6.6,46,5.6,unhealthy
40.6,29,5004,6,50,3.3,healthy
40.5,32,12591,7.2,69,5.4,healthy
40.5,31,13257,6.4,67,4.2,healthy
38.6,17,13257,2.8,53,6,healthy
40.6,21,6649,3,44,6.5,healthy
40.5,14,5004,5.2,49,4.5,unhealthy
40,24,5004,3.3,78,5.4,healthy
40,23,13243,7.1,82,5.8,healthy
40.5,16,5004,6.8,38,3.2,healthy
40.1,26,12117,2.9,69,4.4,healthy
40.4,30,13215,5.8,46,5.5,healthy
39.4,20,13257,7.2,51,5.7,healthy
40,38,5004,6.8,45,3.7,unhealthy
40.5,36,5004,6.4,51,6.4,unhealthy
35.7,26,6718,2.8,51,7,healthy
39.7,23,5929,3.5,71,4.2,healthy
40.6,20,5004,7.2,38,5.2,healthy
40.6,29,13257,6.3,72,4.1,healthy
40.5,15,12855,6.8,62,6.2,healthy
40.4,33,13257,7,53,4.5,unhealthy
40.5,24,5807,3.2,60,4.6,healthy
40,25,6598,3,41,3.2,healthy
40.3,20,5332,6.8,55,3.7,healthy
40.6,31,13186,2.8,77,6,healthy
39.5,28,5004,2.8,50,5.7,healthy
40.1,26,13246,7.2,63,6.2,healthy
39.9,22,5004,7.2,41,3.4,healthy
39.8,18,5004,7.2,47,4.7,healthy
40.2,29,13244,5.8,67,6.5,healthy
40,15,13241,2.8,78,5.7,healthy
39,33,7630,2.8,41,6.2,healthy
40.5,31,5004,7.2,59,3.8,healthy
40.6,14,13222,7.2,56,5.1,healthy
40.3,28,5995,2.8,70,5.4,healthy
39.9,30,13122,2.8,58,6.6,healthy
40.6,36,13257,2.8,59,6.7,healthy
40.2,22,7947,6.5,42,5.5,healthy
40.6,29,13219,3.4,41,6.5,healthy
39.5,25,5004,2.8,38,5.6,healthy
39.8,30,13257,6.7,49,5.9,healthy
40.3,25,5004,6.9,38,3.1,healthy
40.1,22,5004,7,41,3,healthy
40.5,20,12614,6.4,44,6,healthy
39,19,13076,3.3,82,6.9,healthy
40,15,9385,6.2,40,5.4,healthy
40.4,38,5314,6.8,58,5.7,healthy
40.4,32,5257,5.1,39,6.2,unhealthy
40.5,25,5254,4.9,46,5.2,healthy
40.4,15,12115,2.8,54,4.8,healthy
40.4,21,5004,2.8,59,3.1,healthy
40.4,24,13257,2.8,45,6.4,healthy
40.6,33,7574,2.8,73,6.1,healthy
38.4,35,11216,6.9,49,5,healthy
38.9,29,12788,2.8,67,6.7,healthy
40.6,30,6623,5.1,39,6.8,healthy
38.5,39,5162,5.6,65,5.1,healthy
40.5,21,13257,7.2,63,6.6,healthy
39.8,22,11876,6.1,73,4.7,healthy
40.1,39,5004,3.5,53,6.7,unhealthy
39.8,23,12696,7.2,73,3.1,healthy
40.2,18,13253,2.8,78,4.2,healthy
39.6,22,13194,2.8,63,3.8,healthy
39.2,19,13257,7.1,68,4.2,healthy
40.3,26,13250,3.7,57,4.4,healthy
40.5,13,13214,2.8,39,4.5,unhealthy
40.6,24,13005,2.8,42,4.2,healthy
40.1,16,10834,2.8,38,6.1,healthy
40,26,5094,7,43,5.6,healthy
40.4,40,8629,3.4,79,4.1,healthy
38.1,17,13257,2.8,80,6.9,healthy
40,28,13239,3.5,56,7,healthy
40.1,24,5004,7,38,4.6,healthy
40.6,23,5004,7.2,37,3,healthy
40.5,34,5419,5.6,65,6.3,healthy
40.1,17,12919,7.2,54,4.6,healthy
40.3,14,13257,5.7,72,6.3,healthy
